activity_id,molecule_chembl_id,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_organism,standard_type,standard_relation,relation,IC50_nM,standard_units,pchembl_value,data_validity_comment,potential_duplicate,standard_flag,document_chembl_id,src_id,pIC50
12078489,CHEMBL2159188,CHEMBL2162559,Inhibition of DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,4.8,nM,8.32,,0,1,CHEMBL2157947,1,8.318758762624412
12078490,CHEMBL2159189,CHEMBL2162559,Inhibition of DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,260.0,nM,6.58,,0,1,CHEMBL2157947,1,6.585026652029182
12078491,CHEMBL2159190,CHEMBL2162559,Inhibition of DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,2.8,nM,8.55,,0,1,CHEMBL2157947,1,8.55284196865778
12078492,CHEMBL2159191,CHEMBL2162559,Inhibition of DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,6.9,nM,8.16,,0,1,CHEMBL2157947,1,8.161150909262744
12078493,CHEMBL2159192,CHEMBL2162559,Inhibition of DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,2.8,nM,8.55,,0,1,CHEMBL2157947,1,8.55284196865778
12078494,CHEMBL2159193,CHEMBL2162559,Inhibition of DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,4.6,nM,8.34,,0,1,CHEMBL2157947,1,8.337242168318426
12078495,CHEMBL2159194,CHEMBL2162559,Inhibition of DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,9.9,nM,8.0,,0,1,CHEMBL2157947,1,8.00436480540245
12182788,CHEMBL2206479,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,1100.0,nM,5.96,,0,1,CHEMBL2202985,1,5.958607314841775
12182790,CHEMBL2206477,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,670.0,nM,6.17,,0,1,CHEMBL2202985,1,6.173925197299173
12182792,CHEMBL2206466,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,490.0,nM,6.31,,0,1,CHEMBL2202985,1,6.309803919971486
12182793,CHEMBL2206467,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,390.0,nM,6.41,,0,1,CHEMBL2202985,1,6.4089353929735005
12182794,CHEMBL2206470,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,330.0,nM,6.48,,0,1,CHEMBL2202985,1,6.481486060122112
12182795,CHEMBL2206472,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,280.0,nM,6.55,,0,1,CHEMBL2202985,1,6.552841968657781
12182796,CHEMBL2206473,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,250.0,nM,6.6,,0,1,CHEMBL2202985,1,6.6020599913279625
12182797,CHEMBL2206481,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,190.0,nM,6.72,,0,1,CHEMBL2202985,1,6.721246399047171
12182799,CHEMBL2206486,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,160.0,nM,6.8,,0,1,CHEMBL2202985,1,6.795880017344075
12182800,CHEMBL2206480,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,110.0,nM,6.96,,0,1,CHEMBL2202985,1,6.958607314841775
12182801,CHEMBL2206482,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,100.0,nM,7.0,,0,1,CHEMBL2202985,1,7.0
12182802,CHEMBL2206483,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,94.0,nM,7.03,,0,1,CHEMBL2202985,1,7.026872146400302
12182803,CHEMBL2206471,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,84.0,nM,7.08,,0,1,CHEMBL2202985,1,7.075720713938118
12182804,CHEMBL2206488,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,83.0,nM,7.08,,0,1,CHEMBL2202985,1,7.080921907623926
12182805,CHEMBL2206487,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,72.0,nM,7.14,,0,1,CHEMBL2202985,1,7.142667503568731
12182806,CHEMBL2206474,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,60.0,nM,7.22,,0,1,CHEMBL2202985,1,7.221848749616356
12182807,CHEMBL2206478,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,59.0,nM,7.23,,0,1,CHEMBL2202985,1,7.229147988357855
12182808,CHEMBL2206484,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,55.0,nM,7.26,,0,1,CHEMBL2202985,1,7.259637310505756
12182809,CHEMBL2206485,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,50.0,nM,7.3,,0,1,CHEMBL2202985,1,7.301029995663981
12182810,CHEMBL2206468,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,41.0,nM,7.39,,0,1,CHEMBL2202985,1,7.3872161432802645
12182811,CHEMBL2206476,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,24.0,nM,7.62,,0,1,CHEMBL2202985,1,7.619788758288394
12182812,CHEMBL2206475,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,16.0,nM,7.8,,0,1,CHEMBL2202985,1,7.795880017344075
12182813,CHEMBL2203319,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,12.0,nM,7.92,,0,1,CHEMBL2202985,1,7.920818753952375
12182814,CHEMBL2206469,CHEMBL2214974,Inhibition of DPP4 in human Caco2 cell extracts using Ala-Pro-AFC as substrate after 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,7.8,nM,8.11,,0,1,CHEMBL2202985,1,8.10790539730952
12588792,CHEMBL237337,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,4.3,nM,8.37,,0,1,CHEMBL3046539,1,8.366531544420413
12588796,CHEMBL1229855,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,16.0,nM,7.8,,0,1,CHEMBL3046539,1,7.795880017344075
12588801,CHEMBL237997,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,4.8,nM,8.32,,0,1,CHEMBL3046539,1,8.318758762624412
12588806,CHEMBL1229644,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,22.0,nM,7.66,,0,1,CHEMBL3046539,1,7.657577319177793
12588807,CHEMBL1230044,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,65.0,nM,7.19,,0,1,CHEMBL3046539,1,7.187086643357144
12588808,CHEMBL1185242,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,12.0,nM,7.92,,0,1,CHEMBL3046539,1,7.920818753952375
12588809,CHEMBL1230015,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,19.0,nM,7.72,,0,1,CHEMBL3046539,1,7.721246399047171
12588810,CHEMBL2298396,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,23.0,nM,7.64,,0,1,CHEMBL3046539,1,7.638272163982407
12588814,CHEMBL1186902,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,223.0,nM,6.65,,0,1,CHEMBL3046539,1,6.651695136951839
12588816,CHEMBL1194345,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,67.0,nM,7.17,,0,1,CHEMBL3046539,1,7.173925197299173
12588817,CHEMBL1197118,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,42.0,nM,7.38,,0,1,CHEMBL3046539,1,7.376750709602099
12588820,CHEMBL1229820,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,0.5,nM,9.3,,0,1,CHEMBL3046539,1,9.301029995663981
12588821,CHEMBL226396,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,5.0,nM,8.3,,0,1,CHEMBL3046539,1,8.301029995663981
12588822,CHEMBL1236897,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,2000.0,nM,5.7,,0,1,CHEMBL3046539,1,5.698970004336019
12588823,CHEMBL1233461,CHEMBL3074800,Inhibition of dipeptidyl peptidase 4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,7.0,nM,8.15,,0,1,CHEMBL3046539,1,8.154901959985743
12667693,CHEMBL2333023,CHEMBL2346132,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate preincubated for 10 mins prior to substrate addition by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,1800.0,nM,5.75,,0,1,CHEMBL2331146,1,5.7447274948966935
12667694,CHEMBL67279,CHEMBL2346132,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate preincubated for 10 mins prior to substrate addition by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,0.9,nM,9.05,,0,1,CHEMBL2331146,1,9.045757490560675
12667696,CHEMBL2333025,CHEMBL2346132,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate preincubated for 10 mins prior to substrate addition by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,2800.0,nM,5.55,,0,1,CHEMBL2331146,1,5.552841968657781
12667698,CHEMBL67089,CHEMBL2346132,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate preincubated for 10 mins prior to substrate addition by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,13.0,nM,7.89,,0,1,CHEMBL2331146,1,7.886056647693163
12718706,CHEMBL2346919,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,211.9,nM,6.67,,0,1,CHEMBL2346603,1,6.673869043289205
12718718,CHEMBL2347039,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,1.55,nM,8.81,,0,1,CHEMBL2346603,1,8.809668301829708
12718719,CHEMBL2347038,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,15.5,nM,7.81,,0,1,CHEMBL2346603,1,7.809668301829708
12718720,CHEMBL2347037,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,5.93,nM,8.23,,0,1,CHEMBL2346603,1,8.226945306635738
12718721,CHEMBL2347036,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,4.67,nM,8.33,,0,1,CHEMBL2346603,1,8.330683119433887
12718722,CHEMBL2347035,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,11.4,nM,7.94,,0,1,CHEMBL2346603,1,7.943095148663527
12718723,CHEMBL2346930,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,52.6,nM,7.28,,0,1,CHEMBL2346603,1,7.279014255846261
12718724,CHEMBL2346929,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,14.5,nM,7.84,,0,1,CHEMBL2346603,1,7.838631997765026
12718725,CHEMBL2346928,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,60.1,nM,7.22,,0,1,CHEMBL2346603,1,7.221125527997261
12718726,CHEMBL2346927,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,139.2,nM,6.86,,0,1,CHEMBL2346603,1,6.856360764725457
12718727,CHEMBL2346926,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,7.05,nM,8.15,,0,1,CHEMBL2346603,1,8.1518108830086
12718728,CHEMBL2346925,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,48.2,nM,7.32,,0,1,CHEMBL2346603,1,7.31695296176115
12718729,CHEMBL2346924,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,27.6,nM,7.56,,0,1,CHEMBL2346603,1,7.559090917934782
12718730,CHEMBL2346923,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,44.1,nM,7.36,,0,1,CHEMBL2346603,1,7.355561410532161
12718731,CHEMBL2346922,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,44.0,nM,7.36,,0,1,CHEMBL2346603,1,7.356547323513812
12718732,CHEMBL2346921,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,460.0,nM,6.34,,0,1,CHEMBL2346603,1,6.337242168318426
12718733,CHEMBL2346920,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,860.0,nM,6.07,,0,1,CHEMBL2346603,1,6.065501548756432
12718734,CHEMBL2023067,CHEMBL2353262,Inhibition of human DPP4 using Gly-Pro-AMC as substrate treated with enzyme 10 mins prior to substrate addition measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,44.0,nM,7.36,,0,1,CHEMBL2346603,1,7.356547323513812
13317269,CHEMBL142703,CHEMBL2389931,Inhibition of DPP4 in human Caco2 cells using H-Ala-Pro-7-amido-4-trifluoromethylcoumarin as substrate after 1 hr by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,62.0,nM,7.21,,0,1,CHEMBL2385033,1,7.207608310501746
13317270,CHEMBL385517,CHEMBL2389931,Inhibition of DPP4 in human Caco2 cells using H-Ala-Pro-7-amido-4-trifluoromethylcoumarin as substrate after 1 hr by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,50.0,nM,7.3,,0,1,CHEMBL2385033,1,7.301029995663981
13317271,CHEMBL376359,CHEMBL2389931,Inhibition of DPP4 in human Caco2 cells using H-Ala-Pro-7-amido-4-trifluoromethylcoumarin as substrate after 1 hr by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,24.0,nM,7.62,,0,1,CHEMBL2385033,1,7.619788758288394
13322387,CHEMBL237500,CHEMBL2389862,Inhibition of DPP4 in human seminal plasma using Gly-Pro-p-nitroanilide as substrate incubated for 15 mins prior to substrate addition,B,CHEMBL284,Homo sapiens,IC50,=,=,2.0,nM,8.7,,0,1,CHEMBL2385017,1,8.698970004336019
13394513,CHEMBL2408638,CHEMBL2410616,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,120.0,nM,6.92,,0,1,CHEMBL2406945,1,6.920818753952375
13394514,CHEMBL237488,CHEMBL2410616,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,1.0,nM,9.0,,0,1,CHEMBL2406945,1,9.0
13394515,CHEMBL2408655,CHEMBL2410616,Inhibition of human DPP4,B,CHEMBL284,Homo sapiens,IC50,=,=,9.0,nM,8.05,,0,1,CHEMBL2406945,1,8.045757490560675
13394528,CHEMBL2408639,CHEMBL2410618,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,2500.0,nM,5.6,,0,1,CHEMBL2406945,1,5.6020599913279625
13394529,CHEMBL2408638,CHEMBL2410618,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,73.0,nM,7.14,,0,1,CHEMBL2406945,1,7.136677139879544
13394530,CHEMBL2408651,CHEMBL2410618,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,290.0,nM,6.54,,0,1,CHEMBL2406945,1,6.537602002101044
13394532,CHEMBL2408646,CHEMBL2410618,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,910.0,nM,6.04,,0,1,CHEMBL2406945,1,6.040958607678906
13394533,CHEMBL2408644,CHEMBL2410618,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,715.0,nM,6.15,,0,1,CHEMBL2406945,1,6.145693958198919
13394535,CHEMBL2408642,CHEMBL2410618,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,100.0,nM,7.0,,0,1,CHEMBL2406945,1,7.0
13394536,CHEMBL2408774,CHEMBL2410618,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,645.0,nM,6.19,,0,1,CHEMBL2406945,1,6.1904402853647325
13394537,CHEMBL2408771,CHEMBL2410618,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,1.6,nM,8.8,,0,1,CHEMBL2406945,1,8.795880017344075
13394538,CHEMBL237488,CHEMBL2410618,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,1.1,nM,8.96,,0,1,CHEMBL2406945,1,8.958607314841775
13394539,CHEMBL2408655,CHEMBL2410618,Inhibition of human DPP4 using H-Gly-Pro-AMC as substrate by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,11.0,nM,7.96,,0,1,CHEMBL2406945,1,7.958607314841775
13421611,CHEMBL1422,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,24.83,nM,7.61,,0,1,CHEMBL2417472,1,7.605023280445436
13421613,CHEMBL2418634,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,15.7,nM,7.8,,0,1,CHEMBL2417472,1,7.804100347590766
13421614,CHEMBL2418633,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,10.02,nM,8.0,,0,1,CHEMBL2417472,1,7.999132278468773
13421615,CHEMBL2418632,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,8.57,nM,8.07,,0,1,CHEMBL2417472,1,8.067019178076801
13421616,CHEMBL2418631,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,4.35,nM,8.36,,0,1,CHEMBL2417472,1,8.361510743045363
13421617,CHEMBL2418630,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,7.5,nM,8.12,,0,1,CHEMBL2417472,1,8.1249387366083
13421618,CHEMBL2418629,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,20.84,nM,7.68,,0,1,CHEMBL2417472,1,7.681102285372513
13421619,CHEMBL2418628,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,6.05,nM,8.22,,0,1,CHEMBL2417472,1,8.21824462534753
13421620,CHEMBL2417563,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,10.45,nM,7.98,,0,1,CHEMBL2417472,1,7.980883709552927
13421621,CHEMBL2418627,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,15.24,nM,7.82,,0,1,CHEMBL2417472,1,7.8170150329964185
13421622,CHEMBL2418626,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,3.79,nM,8.42,,0,1,CHEMBL2417472,1,8.421360790031928
13421623,CHEMBL2418625,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,7.56,nM,8.12,,0,1,CHEMBL2417472,1,8.121478204498793
13421624,CHEMBL2418624,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,19.54,nM,7.71,,0,1,CHEMBL2417472,1,7.709075440617246
13421625,CHEMBL2418639,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,8.28,nM,8.08,,0,1,CHEMBL2417472,1,8.08196966321512
13421626,CHEMBL2418638,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,17.61,nM,7.75,,0,1,CHEMBL2417472,1,7.754240644032723
13421627,CHEMBL2418637,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,25.5,nM,7.59,,0,1,CHEMBL2417472,1,7.5934598195660445
13421628,CHEMBL2418636,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,9.39,nM,8.03,,0,1,CHEMBL2417472,1,8.027334407733889
13421629,CHEMBL2418635,CHEMBL2424445,Inhibition of human purified His-tagged DPP-4 assessed as cleavage of substrate using Gly-Pro-AMC chromogenic substrate after 60 mins by fluorescence spectrophotometry,B,CHEMBL284,Homo sapiens,IC50,=,=,265.0,nM,6.58,,0,1,CHEMBL2417472,1,6.576754126063192
