parent_smiles,molecule_chembl_id,pIC50_median,activity_class,PCA1,PCA2,tSNE1,tSNE2,Set
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCc2ccccc2C1,CHEMBL494146,8.301029995663981,High,0.019299352996274572,2.538121402282311,28.309292,43.604233,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCc2ccsc2C1,CHEMBL494340,8.221848749616356,High,0.18935596059786788,2.5559689612324705,27.727245,43.48426,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCc2nc(-c3ccc(F)cc3)sc2C1,CHEMBL494339,7.397940008672037,High,0.5802778965744961,1.7124291516183974,27.54259,41.507736,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCn2c(nnc2C(F)(F)F)C1,CHEMBL492733,8.301029995663981,High,0.5666020984331451,2.3671399565810898,24.563572,41.420662,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCn2cc(C(F)(F)F)nc2C1,CHEMBL474048,8.221848749616356,High,0.2028012447001249,2.160142967797695,25.468422,42.368336,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCn2cnnc2C1,CHEMBL492536,8.154901959985743,High,0.2217038639312769,2.4648912939409144,25.880035,43.070335,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCn2nc(C(F)(F)F)nc2C1,CHEMBL474047,8.045757490560675,High,0.39435762254051865,2.30077858134539,25.394978,42.362713,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1Cc2ccccc2C1,CHEMBL493543,8.698970004336019,High,-0.020686425676577795,2.6278949780290306,28.438684,43.4278,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)NC1CCCC1,CHEMBL474983,7.958607314841775,High,-0.07580239415198181,3.0823648637500036,24.669516,44.810677,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)Nc1ccccc1,CHEMBL515435,7.431798275933005,High,-0.2741223124809083,2.6644252527114274,30.4939,41.832386,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCC(=O)N1Cc2ccccc2C1,CHEMBL493544,8.0,High,-0.033669110992899064,2.6295453586231394,28.44895,43.398426,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN,CHEMBL461912,6.494850021680094,Moderate,0.03452301027357755,2.668474299810576,24.846619,44.736324,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCCNC(=O)OCc1ccccc1,CHEMBL471544,7.455931955649724,High,-0.5944701782891222,2.5535851836207035,31.198065,41.223545,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCN1Cc2ccccc2C1=O,CHEMBL1243372,8.0,High,-0.634453072597252,2.2458179643082827,28.705175,43.022015,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2ccccc2)cc1,CHEMBL200347,6.838631997765026,Moderate,0.026698592510108424,2.458115477149898,32.542904,42.400852,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(C3CC3)nn2)cc1,CHEMBL4647956,6.607303046740334,Moderate,0.19258314663923093,2.3141736755466584,37.34817,43.050545,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(CCc3ccccc3)nn2)cc1,CHEMBL2418637,7.5934598195660445,High,-0.27014826622477606,2.144981726555616,37.27526,43.389175,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(Cl)c(Cl)c3)nn2)cc1,CHEMBL2418633,7.999132278468773,High,0.05314089787635808,2.044874408004664,37.689014,43.7593,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(Cl)cc3)nn2)cc1,CHEMBL2418628,8.21824462534753,High,0.029975294052642834,2.1792776900136723,37.63016,43.72631,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)c(F)c3)nn2)cc1,CHEMBL2418632,8.067019178076801,High,0.7206446562604287,1.4509544141657125,38.168858,42.89881,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)cc3)nn2)cc1,CHEMBL2418626,8.421360790031928,High,0.3790728536644255,1.800861494599371,38.078243,42.802162,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(Cl)c3)nn2)cc1,CHEMBL2417563,7.980883709552927,High,-0.1334234009990486,1.8696915867149413,37.644066,44.04904,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(F)c3)nn2)cc1,CHEMBL2418625,8.121478204498793,High,0.21831887955995843,1.5186483363833183,38.243896,42.881485,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3)nn2)cc1,CHEMBL2418636,8.027334407733889,High,-0.3025709444584676,2.1360658694434553,37.393932,43.534615,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3Cl)nn2)cc1,CHEMBL2418627,7.817015032996418,High,-0.1711270723835174,2.013874634186571,37.431133,43.96643,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3F)nn2)cc1,CHEMBL2418624,7.709075440617246,High,0.4172063473473214,1.573802497835933,38.20064,43.080193,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccs3)nn2)cc1,CHEMBL2418639,8.08196966321512,High,-0.0014307706617754387,2.2221017547514976,37.556816,43.226143,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccncc3)nn2)cc1,CHEMBL2418638,7.754240644032723,High,0.05555162324766387,2.2075714484861932,37.647903,43.321445,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(Br)cc1,CHEMBL3093896,8.397940008672037,High,0.1624991024879063,2.5539621046544205,33.617207,42.975098,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(C(F)(F)F)cc1,CHEMBL3093924,7.508638306165727,High,0.4882531630957698,2.468640340610315,33.620068,44.024445,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(Cl)cc1,CHEMBL3093925,8.397940008672037,High,0.17109946073126536,2.4552851450147806,34.02734,42.652462,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(F)cc1,CHEMBL3093918,7.958607314841775,High,0.5463967755963668,2.0992967158985905,33.704,42.353504,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(N)cc1,CHEMBL3093921,7.1249387366083,High,0.09191183823752704,2.523928390967946,33.608288,42.994743,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc([N+](=O)[O-])cc1,CHEMBL3093922,7.698970004336019,High,0.2134735901790406,2.6275378705339847,34.000145,43.111397,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1cccc(C(F)(F)F)c1,CHEMBL3093901,6.679853713888946,Moderate,0.285733753084302,2.109450930580784,33.368393,44.13883,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1cccc(F)c1,CHEMBL3093917,6.605548319173783,Moderate,0.3432708417394796,1.7598727810115713,33.364616,42.149227,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1,CHEMBL201268,7.568636235841012,High,-0.15084221099203124,2.421355099272487,32.179756,42.50536,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1C(F)(F)F,CHEMBL3093899,7.337242168318426,High,0.3012017541342211,2.199147891710242,32.03455,44.209232,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1F,CHEMBL3093916,7.744727494896693,High,0.41258922712282264,1.7549093460458456,31.629704,44.13621,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccn1,CHEMBL3127983,6.2839966563652006,Moderate,-0.11194566302863879,2.2794893405269314,32.196007,43.66233,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccsc1,CHEMBL3127980,6.769551078621726,Moderate,0.18868886875440705,2.5608234052691086,33.320618,43.11908,Test
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1csc2ccccc12,CHEMBL3127981,7.522878745280337,High,-0.00568934861027987,2.2264094244705035,31.844484,43.66665,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1cscn1,CHEMBL3127982,6.481486060122112,Moderate,0.1001347796287868,2.4274186359807484,32.7601,43.627438,Train
N#C[C@@H]1CCCN1C(=O)[C@@H](NC1CCCCC1)C1CCCCC1,CHEMBL330623,4.730487055782084,Low,-0.04212538728241894,3.1719898136425417,23.170835,46.3123,Test
N#C[C@@H]1CCCN1C(=O)[C@@H]1CC(C2C3CC4CC(C3)CC2C4)CN1,CHEMBL389138,8.10790539730952,High,-0.25573692085733635,3.2345208303547133,-38.524696,53.461136,Test
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-c3ccn[nH]3)cc2)C[C@@H]1N,CHEMBL249203,8.173925197299173,High,-1.032786843077295,2.0625307971778497,13.151206,27.232988,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-c3csnn3)cc2)C[C@@H]1N,CHEMBL249407,8.0,High,-0.831244937573986,2.0919122693875503,13.239625,26.959476,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-n3cncn3)cc2)C[C@@H]1N,CHEMBL399525,8.494850021680094,High,-0.8116178698127222,2.134887050221496,13.188289,27.24409,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-n3nccn3)cc2)C[C@@H]1N,CHEMBL400338,8.267606240177031,High,-0.7199480528263864,2.0932790149700957,13.214168,27.303444,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2cnc3ccccc3c2)C[C@@H]1N,CHEMBL248795,8.207608310501746,High,-1.1880725192216515,1.7690454192218907,13.657104,27.564705,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](c2ccccc2)CN1,CHEMBL244843,7.795880017344075,High,-0.5036048057644611,2.877932446219245,-37.113533,56.63677,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2CCC2)CN1,CHEMBL234373,8.397940008672037,High,-0.08530991976361496,3.2296905121784714,-37.639328,52.873184,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2CCCC2)CN1,CHEMBL428369,8.2518119729938,High,-0.08961235913038539,3.2490855559599563,-37.49206,52.817326,Test
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2CCCCC2)CN1,CHEMBL400613,8.309803919971486,High,-0.08869569477936301,3.265044883244173,-37.47403,52.808567,Test
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2CCCCCC2)CN1,CHEMBL400614,8.080921907623926,High,-0.08869569477936301,3.265044883244173,-37.47403,52.808567,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2CCCCCCC2)CN1,CHEMBL232716,7.958607314841775,High,-0.08869569477936301,3.265044883244173,-37.47403,52.808567,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2CCOCC2)CN1,CHEMBL415647,8.366531544420413,High,-0.0965614289812267,3.165038856451306,-37.873028,52.78743,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2CCSCC2)CN1,CHEMBL400615,8.318758762624412,High,-0.05176752509048767,3.277797746760036,-37.69541,52.04965,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2Cc3ccccc3C2)CN1,CHEMBL210995,8.769551078621726,High,-0.3497345094140257,2.8811393941709587,-36.462967,55.825726,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(N)=O)CN1,CHEMBL232315,8.113509274827518,High,-0.40846200907313207,2.9522169712615467,-38.39458,53.51441,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C2CCCCC2)CN1,CHEMBL242492,8.619788758288394,High,-0.2336660058526072,3.272994209913104,-38.36957,53.51803,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CC(=O)O)CN1,CHEMBL234158,7.795880017344075,High,-0.3295554214038366,3.2572300278481454,-39.01354,53.41292,Test
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CCO)CN1,CHEMBL395919,8.42021640338319,High,-0.30821673924743065,3.260939078785971,-39.0232,53.2368,Test
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CO)CN1,CHEMBL234356,8.200659450546418,High,-0.3124792186345092,3.2447358072422454,-38.992085,53.285892,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](N)CN1,CHEMBL191699,8.013228265733755,High,-0.5503021597423093,2.8633879845709127,-38.33517,53.56952,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NC(=O)Nc2ccccc2)CN1,CHEMBL371585,8.823908740944319,High,-0.4315932665964286,3.0840211653542995,-36.74639,57.432663,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NC(=O)c2ccccc2)CN1,CHEMBL539939,8.259637310505756,High,-0.4512135830566427,3.1287731228803564,-36.57805,57.34882,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NC2CCCCC2)CN1,CHEMBL192882,8.522878745280337,High,-0.22215994550123605,3.4568681758430055,-38.48378,53.952446,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NCCc2ccccc2)CN1,CHEMBL194993,8.721246399047171,High,-0.6072152401983613,3.2164372711117943,-36.140743,57.503235,Test
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NCc2ccccc2)CN1,CHEMBL195804,8.337242168318426,High,-0.5608341244485638,3.0564555303253957,-36.137047,57.512554,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NS(=O)(=O)c2ccccc2)CN1,CHEMBL193168,8.173925197299173,High,-0.4022065043919246,3.0237751909365587,-36.506413,57.51222,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](Nc2ccc([N+](=O)[O-])cc2)CN1,CHEMBL370540,9.744727494896694,High,-0.08266261591458186,3.1017191996212983,-38.04941,58.305,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](Nc2ccccc2)CN1,CHEMBL195335,9.275724130399212,High,-0.28944173208308427,2.970138981318604,-36.77732,57.371834,Test
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](c2ccc(O)cc2)CN1,CHEMBL390221,8.602059991327963,High,-0.3117352170049332,2.9866934405527967,-38.187046,56.314953,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](c2cccc(O)c2)CN1,CHEMBL243798,8.4089353929735,High,-0.3624730128516426,2.7336538342123284,-37.846878,56.54624,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](c2ccccc2)CN1,CHEMBL396512,8.455931955649724,High,-0.4977438476760993,2.9182773376671034,-37.121353,56.631084,Train
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](c2ccccc2O)CN1,CHEMBL245059,8.040958607678906,High,-0.4564195518238293,2.812072740058223,-37.34441,56.484882,Train
N#C[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1,CHEMBL2086616,7.844663962534938,High,-0.01921464226387738,2.7232781015654917,7.607431,42.66927,Train
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCC1,CHEMBL379522,7.009589416677832,High,-0.14602653232921523,2.382513551649351,-3.4411743,44.051743,Train
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCCC1,CHEMBL208952,6.16304326294045,Moderate,-0.14510986797819284,2.398472878933567,-3.46863,44.047115,Train
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCOCC1,CHEMBL380681,5.913640169325252,Low,-0.025769978214988002,2.209367781446338,-3.443795,43.880936,Test
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)Cc2ccccc2C1,CHEMBL382045,6.057991946977687,Moderate,-0.28091509871347403,1.9048403489148302,-1.9581817,43.059406,Train
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(COC2CCCCC2)CCCC1,CHEMBL377749,6.153662887870195,Moderate,-0.16421674229739883,2.44648366065909,-3.7614512,44.419228,Test
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(Cc2ccccc2)CCC1,CHEMBL209127,5.935542010773082,Low,-0.4858801946560568,1.9673319306820232,-1.8489597,42.931507,Train
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(c2ccccc2)CCC1,CHEMBL208673,6.785156151952302,Moderate,-0.3454052915848211,2.028928995283527,-1.9062899,43.01512,Train
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC(C3)C1)C2,CHEMBL207980,6.97469413473523,Moderate,-0.023500176018206784,2.3506481423776417,-3.9651093,43.658566,Train
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,CHEMBL207912,7.130768280269024,High,0.14381379204498884,2.351167569735013,-3.9669363,43.633244,Test
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC1C3)C2,CHEMBL383488,7.142667503568731,High,0.05714392541987165,2.3544577047195623,-3.9008934,43.750477,Train
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CN[C@H]1C[C@@H]2CC[C@H]1C2,CHEMBL211024,6.625251653989896,Moderate,-0.03956499655061816,2.374292967056862,-4.4667745,43.733128,Train
N#C[C@@H]1CS[C@H]2C[C@@H](N)C(=O)N12,CHEMBL539691,6.978810700930062,Moderate,-0.3956947998323815,0.7759584393519807,-9.535311,17.63753,Train
N#C[C@@H]1CS[C@H]2C[C@](N)(C3CCCC3)C(=O)N12,CHEMBL558956,7.050609993355087,High,-0.48566029248638637,1.1456088218373521,-9.606646,17.636522,Train
N#C[C@@H]1CS[C@H]2C[C@](N)(C3CCCCC3)C(=O)N12,CHEMBL560985,7.229147988357855,High,-0.48474362813536404,1.1615681491215692,-9.602358,17.630032,Train
N#C[C@@H]1CS[C@H]2C[C@](N)(CC3CCCCC3)C(=O)N12,CHEMBL556219,6.928117992693874,Moderate,-0.4965601680870662,1.1751147359535656,-9.611303,17.66878,Train
N#C[C@@H]1CS[C@H]2C[C@](N)(CCc3ccccc3)C(=O)N12,CHEMBL558313,6.688246138944246,Moderate,-0.620423890322161,0.6479419058984095,-11.024863,17.192377,Train
N#C[C@@H]1CS[C@H]2C[C@](N)(Cc3ccccc3)C(=O)N12,CHEMBL561462,6.962573502059376,Moderate,-0.6196212001530196,0.6316431007447957,-11.008741,17.198046,Train
N#C[C@@H]1CS[C@H]2C[C@](N)(c3ccc(F)cc3)C(=O)N12,CHEMBL552403,6.818156412055227,Moderate,0.03774403348110233,0.28058344372797767,-10.275831,17.589268,Train
N#C[C@@H]1CS[C@H]2C[C@](N)(c3ccccc3)C(=O)N12,CHEMBL564670,7.585026652029182,High,-0.5021040443637586,0.6791020863608827,-10.854083,17.252087,Train
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL3330073,8.0,High,2.3509125324277917,0.40724001826765194,55.056656,-8.528878,Train
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)cc(F)c1,CHEMBL3330072,5.015472686656207,Low,1.6240271898212182,1.010309041741025,35.948734,28.403687,Test
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(C(F)(F)F)cc1,CHEMBL3330068,5.703334809738469,Low,1.5082949273294604,1.4165171763309368,35.79792,28.543728,Test
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(Cl)c(Cl)c1,CHEMBL3330071,4.323855319643794,Low,1.2137298127550742,1.247121679823727,35.98819,27.887983,Test
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(Cl)cc1Cl,CHEMBL3330070,7.154901959985743,High,1.388909926889904,0.9391224080159073,36.067814,27.524853,Train
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(F)cc1,CHEMBL3330066,6.568636235841012,Moderate,1.566438539830058,1.047173551619212,35.912987,28.485039,Train
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(I)cc1,CHEMBL3330067,5.055517327849831,Low,1.2172323047735396,1.5211559966826582,35.99478,28.278025,Test
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cccc(F)c1,CHEMBL3330065,6.886056647693163,Moderate,1.3633126059731702,0.7077496167321925,35.966087,28.452322,Train
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccccc1,CHEMBL3330062,6.356547323513812,Moderate,0.86919955324166,1.369231934993109,36.18457,28.199938,Train
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccccc1Cl,CHEMBL3330063,7.154901959985743,High,1.0767795543323735,1.1414788766929609,36.27754,27.686558,Train
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@H]3C[C@@H](C1)C[C@](O)(C3)C2,CHEMBL2298396,7.638272163982407,High,0.6211876488836431,1.9239790677625408,20.395988,32.87082,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CNC1(CO)CCCC1,CHEMBL513725,8.481486060122112,High,0.15698686558181899,2.893600237958868,-15.177266,60.599106,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CNC12CC3CC(CC(C3)C1)C2,CHEMBL511785,8.387216143280265,High,0.1659959399215894,2.8366821809473968,-15.164051,60.55561,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,CHEMBL469659,8.508638306165727,High,0.33330990798478494,2.837201608304767,-15.151909,60.51273,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CNC1C2CC3CC(C2)CC1C3,CHEMBL451937,8.508638306165727,High,0.26646625324105994,2.886760846230851,-15.32989,61.28957,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CNC1C2CC3CC1CC(O)(C3)C2,CHEMBL469660,8.275724130399212,High,0.2753793465426255,2.9147936462299278,-15.306086,60.9602,Test
N#C[C@@H]1C[C@H](F)CN1C(=O)CNC1CC1,CHEMBL470330,7.481486060122112,High,0.23758548163658838,2.991089445030232,-15.490087,61.516132,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CNC1CCC1,CHEMBL470476,8.508638306165727,High,0.11508223978284537,3.095475470997931,-15.520183,61.51125,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CNC1CCCC1,CHEMBL470477,8.585026652029182,High,0.1173607708560523,3.1039687017825135,-15.535061,61.522327,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CNC1CCCCCCC1,CHEMBL470681,8.481486060122112,High,0.11827743520707476,3.119928029066731,-15.548308,61.52559,Test
N#C[C@@H]1C[C@H](F)CN1C(=O)CNCCNc1ccc(C(N)=O)cn1,CHEMBL521224,8.619788758288394,High,0.04295756235405221,2.1978235963495645,-14.411197,65.49184,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CNCCNc1ccc(Cl)cn1,CHEMBL500008,8.568636235841012,High,-0.00603840259207206,2.2887727643835665,-14.635526,65.52882,Test
N#C[C@@H]1C[C@H](F)CN1C(=O)CNCCNc1ccccn1,CHEMBL487680,8.55284196865778,High,-0.15061917736559483,2.289694626696576,-14.374528,66.44953,Test
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(C(=O)NC4CC4)cc3)C[C@@H]21,CHEMBL471785,5.427128397799519,Low,0.09425798331554075,2.6833203514755657,-17.572378,64.74418,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(C(F)(F)F)cn3)C[C@@H]21,CHEMBL480324,6.910094888560602,Moderate,0.08666932017210555,2.404002996219258,-16.402332,67.9785,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(C(N)=O)cc3)C[C@@H]21,CHEMBL480155,7.022276394711152,High,0.22207643664587923,2.265858437054012,-17.443813,64.930595,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(Cl)cn3)C[C@@H]21,CHEMBL471956,7.309803919971486,High,-0.06945320857131888,2.2631304777095083,-15.513721,65.97862,Test
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc([N+](=O)[O-])cn3)C[C@@H]21,CHEMBL479736,7.070581074285707,High,-0.026317255872546172,2.3904495242130146,-15.281197,66.64364,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccccn3)C[C@@H]21,CHEMBL511125,7.568636235841012,High,-0.20095196223593298,2.2892642056017802,-15.153357,67.14092,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3cnc4ccccc4n3)C[C@@H]21,CHEMBL482104,6.730487055782083,Moderate,-0.370581725821435,2.2348218586248745,-15.121297,67.60393,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nc4ccccc4o3)C[C@@H]21,CHEMBL480537,6.655607726314889,Moderate,-0.2490932413787643,2.138470622098838,-15.17928,67.955185,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nc4ccccc4s3)C[C@@H]21,CHEMBL480536,6.730487055782083,Moderate,-0.32469237384714245,2.245893580519433,-15.137077,67.98403,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nccc(C(F)(F)F)n3)C[C@@H]21,CHEMBL482262,6.742321425130816,Moderate,-0.0474770706568657,2.219636285033701,-16.16727,67.88269,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nccc4ccccc34)C[C@@H]21,CHEMBL509391,5.435333935747911,Low,-0.41500331202723795,2.141301235081743,-15.128173,67.71044,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ncccc3Cl)C[C@@H]21,CHEMBL519272,5.886056647693163,Low,-0.18974139177851818,2.2794927455978318,-15.507399,66.34551,Train
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ncccc3[N+](=O)[O-])C[C@@H]21,CHEMBL480705,7.107905397309519,High,-0.10879495203713048,2.334607235689469,-15.239408,66.9847,Test
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ncccn3)C[C@@H]21,CHEMBL482261,7.075720713938118,High,-0.07453072301278879,2.4075701062048,-15.27105,66.93055,Train
