molecule_chembl_id,pref_name,parent_smiles,pIC50_median,activity_class,MW,LogP,HBA,HBD
CHEMBL2147084,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2c(C(=O)O)cccc21,7.267606240177031,High,465.9410000000001,3.215600000000001,5,2
CHEMBL2147085,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2c(CC(=O)O)cccc21,7.769551078621726,High,479.96800000000013,3.1445000000000016,5,2
CHEMBL2147082,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(C(=O)O)ccc21,8.236572006437063,High,465.9410000000001,3.215600000000001,5,2
CHEMBL2147080,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(C(N)=O)ccc21,7.853871964321762,High,464.9570000000001,2.6163,5,2
CHEMBL2147083,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(CC(=O)O)ccc21,8.455931955649724,High,479.96800000000013,3.1445000000000007,5,2
CHEMBL2147077,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(F)ccc21,7.251811972993799,High,439.922,3.656500000000002,4,1
CHEMBL2147078,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(OC(F)F)ccc21,7.221848749616356,High,487.93800000000005,4.118800000000003,5,1
CHEMBL2147191,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(-c3ccccc3)cc21,7.142667503568731,High,498.0300000000001,5.184400000000005,4,1
CHEMBL2147072,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(C#N)cc21,8.200659450546418,High,446.94200000000006,3.3890800000000016,5,1
CHEMBL2147073,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(C(=O)O)cc21,8.795880017344075,High,465.9410000000001,3.215600000000001,5,2
CHEMBL2147196,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(C(N)=O)cc21,7.920818753952375,High,464.9570000000001,2.6163,5,2
CHEMBL2147074,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(CC(=O)O)cc21,8.42021640338319,High,479.96800000000013,3.1445000000000007,5,2
CHEMBL2147183,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(CO)cc21,7.657577319177793,High,451.9580000000001,3.0097000000000014,5,2
CHEMBL2147190,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(F)cc21,7.180456064458131,High,439.922,3.656500000000002,4,1
CHEMBL2147189,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cccc(C(=O)O)c21,7.142667503568731,High,465.9410000000001,3.215600000000001,5,2
CHEMBL2147087,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccccc21,6.987162775294828,Moderate,421.932,3.517400000000002,4,1
CHEMBL2147060,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2F)c2cc(C(=O)O)ccc21,6.795880017344075,Moderate,449.4860000000001,2.7013,5,2
CHEMBL235134,,Cn1c(=O)c2c(nc(N3CCNCC3)n2Cc2ccccc2)n(C)c1=O,5.552841968657781,Low,354.41400000000004,-0.10839999999999916,5,1
CHEMBL1235760,,Cn1c(=O)c2c(nc(N3CCNCC3)n2Cc2ccccc2Cl)n(C)c1=O,5.698970004336019,Low,388.8590000000001,0.5450000000000002,5,1
CHEMBL6148404,,Cn1c(=O)c2c(nc(N3CCOCC3)n2Cc2ccc(F)cc2)n(C)c1=O,7.770318157682324,High,373.38800000000003,0.4576999999999991,5,0
CHEMBL6133561,,Cn1c(=O)c2c(nc(N3CCOCC3)n2Cc2cccc([N+](=O)[O-])c2)n(C)c1=O,7.557363474217768,High,400.3950000000001,0.22679999999999922,7,0
CHEMBL1894963,,Cn1c(=O)c2c(nc(N3CCOCC3)n2Cc2ccccc2)n(C)c1=O,7.805208242278075,High,355.398,0.31859999999999933,5,0
CHEMBL6091879,,Cn1c(=O)c2c(nc(Oc3ccc(Br)cc3)n2CC(=O)c2ccc(-c3ccccc3)cc2)n(C)c1=O,7.719649306953994,High,545.3930000000003,4.538400000000005,5,0
CHEMBL6146956,,Cn1c(=O)c2c(nc(Oc3ccc(C=O)cc3)n2Cc2ccc(Cl)cc2Cl)n(C)c1=O,7.772113295386326,High,459.28900000000027,3.393600000000002,5,0
CHEMBL6146627,,Cn1c(=O)c2c(nc(Oc3ccc(C=O)cc3)n2Cc2ccc(F)cc2)n(C)c1=O,7.69015699528393,High,408.3890000000002,2.2258999999999993,5,0
CHEMBL6133644,,Cn1c(=O)c2c(nc(Oc3ccc([N+](=O)[O-])cc3)n2CC(=O)c2ccc(-c3ccccc3)cc2)n(C)c1=O,7.785686102575601,High,511.4940000000003,3.6841000000000017,7,0
CHEMBL6160472,,Cn1c(=O)c2c(nc(Oc3ccc([N+](=O)[O-])cc3)n2Cc2ccc(Cl)cc2Cl)n(C)c1=O,7.648203693102976,High,476.27600000000024,3.489300000000002,6,0
CHEMBL6147781,,Cn1c(=O)c2c(nc(Oc3ccc4ccc(=O)oc4c3)n2CC(=O)c2ccc(-c3ccccc3)cc2)n(C)c1=O,7.54591772926891,High,534.5280000000002,3.8823000000000025,7,0
CHEMBL1650448,,Cn1c(=O)cc(N2CCCCC(N)C2)n(Cc2ccccc2C#N)c1=O,5.42021640338319,Low,353.42600000000004,0.7845800000000002,5,1
CHEMBL1650445,,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2c(F)ccc(F)c2Cl)c1=O,6.080921907623926,Moderate,384.814,1.4544,4,1
CHEMBL1650444,,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(Cl)ccc2Cl)c1=O,7.568636235841012,High,383.27900000000005,1.8296000000000001,4,1
CHEMBL1650440,,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Br)c1=O,8.096910013008056,High,411.27500000000003,1.4244,4,1
CHEMBL1650441,,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Cl)c1=O,7.853871964321762,High,366.824,1.3153000000000001,4,1
CHEMBL1650442,,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccc(F)cc2Cl)c1=O,6.050609993355087,Moderate,366.824,1.3153000000000001,4,1
CHEMBL1650439,,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2Br)c1=O,7.920818753952375,High,393.285,1.2853000000000003,4,1
CHEMBL1650449,,Cn1c(=O)cc(N2CCC[C@@](C)(N)C2)n(Cc2cc(F)ccc2C#N)c1=O,8.0,High,371.41600000000005,0.9236800000000004,5,1
CHEMBL1650447,,Cn1c(=O)cc(NC2CCCCNC2)n(Cc2ccccc2C#N)c1=O,6.229147988357855,Moderate,353.42600000000004,1.0209799999999998,5,2
CHEMBL5274971,,Cn1c(=O)n(CC(=O)N2CCC(N)CC2)c(=O)c2sc(N)nc21,6.494850021680094,Moderate,338.39300000000003,-1.3113999999999988,7,2
CHEMBL5270627,,Cn1c(=O)n(CC(=O)N2CCN(c3ccc(Cl)cc3)CC2)c(=O)c2sc(N)nc21,6.310691140876379,Moderate,434.9090000000002,0.7411000000000001,7,1
CHEMBL5268865,,Cn1c(=O)n(CC(=O)N2CCN(c3ccccn3)CC2)c(=O)c2sc(N)nc21,6.482804102050025,Moderate,401.4520000000002,-0.517299999999999,8,1
CHEMBL5270959,,Cn1c(=O)n(CC(=O)N2CCN(c3ncccn3)CC2)c(=O)c2sc(N)nc21,6.494850021680094,Moderate,402.4400000000002,-1.1222999999999983,9,1
CHEMBL3402118,,Cn1c(=O)n(Cc2cc(C(=O)O)cc(C(=O)O)c2)c(=O)c2c1nc(N1CCC[C@@H](N)C1)n2Cc1ccccc1Cl,6.301029995663981,Moderate,567.0020000000004,1.9705999999999997,7,3
CHEMBL3329638,,Cn1c(=O)n(Cc2ccc(Cl)cc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,4.795880017344075,Low,396.88200000000023,2.23588,5,1
CHEMBL3402125,,Cn1c(=O)n(Cc2ccc(F)c(C(=O)O)c2)c(=O)c2c1nc(N1CCC[C@@H](N)C1)n2Cc1ccccc1Cl,6.1938200260161125,Moderate,540.9830000000004,2.411500000000001,6,2
CHEMBL3329639,,Cn1c(=O)n(Cc2ccc3ccccc3c2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,4.698970004336019,Low,412.49700000000024,2.7356800000000003,5,1
CHEMBL3329634,,Cn1c(=O)n(Cc2cccc(C#N)c2)c2c(N3CCC[C@@H](N)C3)ccnc21,4.055517327849832,Low,362.4370000000001,1.582479999999999,5,1
CHEMBL3402120,,Cn1c(=O)n(Cc2cccc(C(=O)O)c2)c(=O)c2c1nc(N1CCC[C@@H](N)C1)n2Cc1ccccc1Cl,6.638272163982407,Moderate,522.9930000000004,2.2724,6,2
CHEMBL6150022,,Cn1c(=O)n(Cc2ccccc2)c(=O)c2c1nc(Oc1ccc([N+](=O)[O-])cc1)n2Cc1ccc(C#N)cc1,7.777023550106609,High,508.49400000000026,3.5654800000000018,7,0
CHEMBL3329688,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCCCC(N)C3)ccnc21,6.275724130399211,Moderate,376.46400000000017,1.9725799999999993,5,1
CHEMBL3329691,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCCNCC3)ccnc21,5.2839966563652006,Low,362.4370000000001,1.454679999999999,5,1
CHEMBL3329631,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)c3ccccc3nc21,5.958607314841775,Low,412.4970000000002,2.7356800000000003,5,1
CHEMBL3329633,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cccc21,7.346787486224656,High,361.4490000000001,2.187479999999999,4,1
CHEMBL3329627,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,7.886056647693163,High,362.4370000000001,1.582479999999999,5,1
CHEMBL3329632,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ncnc21,8.0,High,363.4250000000001,0.9774799999999993,6,1
CHEMBL3329689,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCNCC3)ccnc21,4.638272163982407,Low,348.4100000000001,1.0645799999999992,5,1
CHEMBL3329641,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CC[C@@H](N)C3)ccnc21,7.657577319177793,High,348.4100000000001,1.1923799999999993,5,1
CHEMBL3329636,,Cn1c(=O)n(Cc2ccccc2Cl)c2c(N3CCC[C@@H](N)C3)ccnc21,6.958607314841775,Moderate,371.8720000000002,2.3641999999999994,4,1
CHEMBL3329637,,Cn1c(=O)n(Cc2ccccc2F)c2c(N3CCC[C@@H](N)C3)ccnc21,5.6020599913279625,Low,355.4170000000001,1.849899999999999,4,1
CHEMBL1951596,,Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCC[C@H](N)C1)n2Cc1ccccc1,8.397940008672037,High,519.6090000000004,2.9456800000000003,6,1
CHEMBL3329629,,Cn1c(=S)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,4.42021640338319,Low,378.50500000000017,2.9517700000000007,5,1
CHEMBL2069855,,Cn1c(C(=O)N2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc2ccccc21,7.469800301796917,High,458.48400000000015,2.8401000000000005,3,1
CHEMBL248615,,Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2(C)C,6.2441251443275085,Moderate,448.4110000000002,3.4361000000000024,3,1
CHEMBL251205,,Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,6.823908740944319,Moderate,402.36700000000013,2.5619000000000014,3,1
CHEMBL251404,,Cn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,6.886056647693163,Moderate,402.3670000000002,2.5619000000000014,3,1
CHEMBL4644314,,Cn1c(C(N)=O)nc2c1CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)O[C@@H]1C(F)(F)F)C2,8.148741651280925,High,445.3920000000001,1.9011999999999998,5,2
CHEMBL389804,,Cn1c(C2CC2)nc2ccc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)nc21,8.698970004336019,High,401.43600000000015,3.584200000000002,4,1
CHEMBL1812729,,Cn1c(CCN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,4.060480747381382,Low,312.80000000000007,3.360100000000002,2,1
CHEMBL1812728,,Cn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,4.795880017344075,Low,298.7730000000001,3.3176000000000014,2,1
CHEMBL3650437,,Cn1c2nc(C#N)cc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,7.853871964321762,High,405.4370000000001,1.5448599999999995,6,1
CHEMBL3650439,,Cn1c2nc(Cl)cc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,8.2518119729938,High,414.8720000000001,2.32658,5,1
CHEMBL3650433,,Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,8.244125144327509,High,380.427,1.6731799999999997,5,1
CHEMBL3650435,,Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2F)c1=O,5.871923987331284,Low,373.407,1.9405999999999997,4,1
CHEMBL3650436,,Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cccc(F)c2)c1=O,5.798602875679549,Low,355.417,1.8014999999999994,4,1
CHEMBL3650440,,Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,7.468521082957745,High,362.437,1.5340799999999994,5,1
CHEMBL3650434,,Cn1c2ncnc-2c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,6.97469413473523,Moderate,363.42500000000007,0.9290799999999996,6,1
CHEMBL249406,,Cn1cc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)cn1,8.0,High,378.48000000000013,1.3607799999999997,5,1
CHEMBL2418635,,Cn1cc(-c2ccc(C[C@H](N)C(=O)N3CCC[C@H]3C#N)cc2)nn1,6.576754126063192,Moderate,324.388,0.8664799999999994,5,1
CHEMBL5266542,,Cn1cc(-c2ccc(C[C@H](N)CC(=O)N3CCC[C@H]3C#N)cc2)nn1,6.576754126063192,Moderate,338.41499999999996,1.25658,5,1
CHEMBL2206486,,Cn1cc(-c2ccccc2)nc1C1(NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CCS(=O)(=O)CC1,6.795880017344075,Moderate,520.5770000000002,2.9846000000000013,5,2
CHEMBL3697944,,Cn1cc(CCN2C[C@H](N3Cc4cn[nH]c4C3)C[C@H](N)C2c2cc(F)ccc2F)cn1,8.148741651280925,High,427.5030000000001,2.1225999999999985,5,2
CHEMBL1683109,,Cn1ccc(C(=O)N(C)[C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)n1,6.853871964321762,Moderate,376.4510000000001,2.8991000000000016,3,1
CHEMBL5863326,,Cn1ccc2cc(-c3ccc4nccc(C(=O)NCC(=O)N5CC(F)(F)C[C@H]5C#N)c4c3)ccc21,5.259637310505756,Low,473.48300000000023,3.8830800000000023,4,1
CHEMBL5277626,,Cn1ccnc1-c1cn(CC[C@H](N)Cc2cc(F)c(F)cc2F)nn1,6.823908740944319,Moderate,350.34799999999996,2.0559999999999996,4,1
CHEMBL5267753,,Cn1ccnc1S(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,9.154901959985745,High,464.4980000000002,1.3049,7,1
CHEMBL1683087,,Cn1cnc(S(=O)(=O)N(C)[C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)c1,6.301029995663981,Moderate,412.50600000000014,2.4475999999999996,4,1
CHEMBL3735852,,Cn1cnc(S(=O)(=O)n2ncc3c2CN([C@H]2CO[C@H](c4cc(F)ccc4F)[C@@H](N)C2)C3)c1,8.309803919971486,High,464.49800000000016,1.3048999999999995,7,1
CHEMBL1951421,,Cn1cnc2c(C#N)c(N3CCC[C@H](N)C3)n(Cc3ccccc3)c2c1=O,7.698970004336019,High,362.437,1.5824799999999994,5,1
CHEMBL1951417,,Cn1cnc2c(C#N)c(N3CCNCC3)n(Cc3ccccc3)c2c1=O,5.6777807052660805,Low,348.41,1.0645799999999994,5,1
CHEMBL403862,,Cn1cnc2c(CN)c(-c3ccccc3)ccc21,4.3979400086720375,Low,237.30600000000004,2.6990000000000007,2,1
CHEMBL257653,,Cn1cnc2cc(Br)c(-c3ccccc3Cl)c(CN)c21,7.301029995663981,High,350.64700000000016,4.114900000000002,2,1
CHEMBL272114,,Cn1cnc2cc(C#N)c(-c3ccccc3Cl)c(CN)c21,8.096910013008056,High,296.7610000000001,3.2240800000000016,3,1
CHEMBL273209,,Cn1cnc2cc(C(N)=O)c(-c3ccccc3Cl)c(CN)c21,7.494850021680094,High,314.7760000000001,2.4513,3,2
CHEMBL1287875,,Cn1cnc2cc(N3CCC[C@@](C)(N)C3)n(Cc3cc(F)ccc3C#N)c2c1=O,7.060480747381382,High,394.45400000000006,2.11168,5,1
CHEMBL1287874,,Cn1cnc2cc(N3CCC[C@@](C)(N)C3)n(Cc3cc(F)ccc3Cl)c2c1=O,6.987162775294828,Moderate,403.889,2.8934000000000015,4,1
CHEMBL1287902,,Cn1cnc2cc(N3CCC[C@@](C)(N)C3)n(Cc3ccccc3C#N)c2c1=O,6.821023052706831,Moderate,376.46400000000006,1.9725799999999996,5,1
CHEMBL272771,,Cn1cnc2ccc(-c3cc(F)ccc3Cl)c(CN)c21,6.494850021680094,Moderate,289.74100000000004,3.491500000000001,2,1
CHEMBL255552,,Cn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c21,7.207608310501746,High,306.1960000000001,4.0058000000000025,2,1
CHEMBL406201,,Cn1cnc2ccc(-c3ccc(F)cc3F)c(CN)c21,6.102372908709558,Moderate,273.286,2.9772000000000007,2,1
CHEMBL255769,,Cn1cnc2ccc(-c3ccccc3)c(CN)c21,6.0,Moderate,237.30599999999998,2.699,2,1
CHEMBL256826,,Cn1cnc2ccc(-c3ccccc3C(N)=O)c(CN)c21,5.3979400086720375,Low,280.331,1.7978999999999998,3,2
CHEMBL256252,,Cn1cnc2ccc(-c3ccccc3CO)c(CN)c21,6.3979400086720375,Moderate,267.332,2.1912999999999996,3,2
CHEMBL270365,,Cn1cnc2ccc(-c3ccccc3Cl)c(CN)c21,7.200659450546418,High,271.75100000000003,3.352400000000001,2,1
CHEMBL256624,,Cn1cnc2ccc(-c3ccccc3O)c(CN)c21,5.795880017344075,Low,253.30499999999998,2.4046,3,2
CHEMBL4174924,,Cn1cnc2nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c(=O)c21,7.815308569182401,High,381.4150000000001,1.11658,6,1
CHEMBL2206471,,Cn1cncc1-c1cccc(C2(NC(=O)C[C@H](N)Cc3ccccc3F)CCS(=O)(=O)CC2)c1,7.075720713938118,High,484.59700000000026,2.7064000000000004,5,2
CHEMBL193802,,Cn1nc(-c2ccc(F)cc2)c2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,6.107905397309519,Moderate,428.4580000000002,3.3492000000000015,3,1
CHEMBL369894,,Cn1nc(C(F)(F)C(F)(F)F)c2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,6.657577319177793,Moderate,452.3740000000002,3.1972000000000023,3,1
CHEMBL195721,,Cn1nc(C(F)(F)F)c2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,6.886056647693163,Moderate,402.36700000000013,2.5619000000000014,3,1
CHEMBL196938,,Cn1nc(C(F)(F)F)c2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,7.142667503568731,High,402.3670000000002,2.5619000000000014,3,1
CHEMBL197301,,Cn1nc2c(c1-c1ccc(F)cc1)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,6.823908740944319,Moderate,428.45800000000014,3.3492000000000015,3,1
CHEMBL366166,,Cn1nc2c(c1C(F)(F)C(F)(F)F)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,6.522878745280337,Moderate,452.3740000000002,3.1972000000000023,3,1
CHEMBL371521,,Cn1nc2c(c1C(F)(F)F)CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,6.886056647693163,Moderate,402.36700000000013,2.5619000000000014,3,1
CHEMBL191805,,Cn1nc2c(c1C(F)(F)F)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,6.823908740944319,Moderate,402.36700000000013,2.5619000000000014,3,1
CHEMBL390241,,Cn1nc2ccc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)nn2c1=O,8.301029995663981,High,378.3580000000001,1.1664999999999996,5,1
CHEMBL248793,,Cn1nccc1-c1ccc(CN2C[C@H](N)[C@H](C(=O)N3CCC[C@H]3C#N)C2)cc1,8.481486060122112,High,378.4800000000002,1.3607800000000005,5,1
CHEMBL256266,,Cn1nnc2ccc(-c3ccccc3Cl)c(CN)c21,7.214670164989233,High,272.73900000000003,2.7474,3,1
CHEMBL4784434,,Fc1ccc(CNc2cc(N3CCNCC3)nc3ccnn23)c(F)c1,8.698970004336019,High,344.36899999999997,2.0292,5,2
CHEMBL4798418,,Fc1ccc(Nc2cc(N3CCNCC3)nc3ccnn23)c(F)c1,6.3979400086720375,Moderate,330.342,2.1606999999999994,5,2
CHEMBL177980,,N#CC1CCC/C1=C(/F)CNC12CC3CC(CC(C3)C1)C2,4.920818753952375,Low,288.4100000000001,4.092080000000003,2,1
CHEMBL180514,,N#CC1CCC/C1=C(\F)CNC12CC3CC(CC(C3)C1)C2,4.823908740944319,Low,288.4100000000001,4.092080000000003,2,1
CHEMBL145813,,N#CC1CCCCN1C(=O)C(N)CCCCN,4.292429823902063,Low,238.33499999999995,0.347380000000001,4,2
CHEMBL319350,,N#CC1CCCCN1C(=O)[C@@H](N)CCNCc1ccc(Cl)cc1,4.886056647693163,Low,334.851,2.05168,4,2
CHEMBL329314,,N#CC1CCCCN1C(=O)[C@@H](N)CCNCc1ccccc1,4.167491087293763,Low,300.406,1.3982800000000002,4,2
CHEMBL3704833,,N#CC1CCCN1C(=O)CNCC(O)COc1ccccc1,9.0,High,303.362,0.5304799999999997,5,2
CHEMBL5276287,,N#CC1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)cc3)nn2)cc1,8.421360790031928,High,418.4760000000001,2.5168800000000005,5,1
CHEMBL5764368,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3ccc4c(c3)C(=O)NCC4)cc12,5.259637310505756,Low,489.4820000000003,2.6772800000000014,5,2
CHEMBL5795763,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3ccc4c(c3)CCC(=O)N4)cc12,5.259637310505756,Low,489.4820000000003,3.276080000000002,5,2
CHEMBL5963388,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3ccc4c(c3)CCCN4)cc12,5.259637310505756,Low,475.4990000000003,3.749480000000003,5,2
CHEMBL5893114,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3ccc4cc(Cl)ccc4c3)cc12,5.259637310505756,Low,504.9240000000002,5.197980000000004,4,1
CHEMBL6061339,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3cnn(C4CC4)c3)cc12,5.259637310505756,Low,450.44900000000024,2.9227800000000013,5,1
CHEMBL5996478,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(/C=C/c3ccncc3)cc12,5.259637310505756,Low,447.44500000000016,3.289780000000002,5,1
CHEMBL4761499,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(-n3cncn3)cc2)n1,4.72792621249999,Low,457.4660000000002,1.8041800000000001,7,1
CHEMBL4755802,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2cccc(Br)c2)n1,4.283829652140146,Low,469.31100000000015,2.9859800000000014,5,1
CHEMBL4751873,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccccc2Br)n1,6.698970004336019,Moderate,469.31100000000015,2.9859800000000014,5,1
CHEMBL179771,,N#C[C@@H]1CCCC1C(=O)CNC12CC3CC(CC(C3)C1)C2,6.455931955649724,Moderate,286.4190000000001,3.0537800000000015,3,1
CHEMBL175034,,N#C[C@@H]1CCCC1C(=O)CNCCc1ccccc1,5.671620396561263,Low,256.349,2.327680000000001,3,1
CHEMBL179687,,N#C[C@@H]1CCCC1C(=O)CNCc1ccc(F)cc1,5.431798275933005,Low,260.31199999999995,2.4242800000000004,3,1
CHEMBL400533,,N#C[C@@H]1CCCC1C(=O)[C@@H]1CN(C2CCOc3ccccc32)C[C@@H]1N,8.455931955649724,High,339.4390000000001,2.27828,5,1
CHEMBL461913,,N#C[C@@H]1CCCCN1C(=O)[C@@H](N)CCCCN,4.292429823902063,Low,238.33499999999995,0.347380000000001,4,2
CHEMBL527015,,N#C[C@@H]1CCCN1C(=O)/C(N)=C/C(=O)N1Cc2ccccc2C1,7.346787486224656,High,310.3570000000001,0.8859799999999997,4,1
CHEMBL2086614,,N#C[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(C(F)(F)F)cc1,8.42021640338319,High,353.344,2.7299800000000003,3,1
CHEMBL2086612,,N#C[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(C(F)(F)F)cc1,7.87942606879415,High,339.317,2.33988,3,1
CHEMBL4638352,,N#C[C@@H]1CCCN1C(=O)CN(C(=O)CCCCCl)C12CC3CC(CC(O)(C3)C1)C2,7.920818753952375,High,421.9690000000003,2.8223800000000008,4,1
CHEMBL2022512,,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccc(-c2cccs2)cc1,4.882728704344236,Low,339.42,2.6594800000000003,4,1
CHEMBL95088,,N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCC1,7.585026652029182,High,251.32999999999996,0.39567999999999937,4,2
CHEMBL92028,,N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCCC1,6.982966660701219,Moderate,265.35699999999997,0.7857799999999994,4,2
CHEMBL5432172,,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(C3)C1)C2,8.397940008672037,High,287.4070000000001,2.059379999999999,3,1
CHEMBL319080,,N#C[C@@H]1CCCN1C(=O)CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,8.522878745280337,High,287.40700000000004,2.059379999999999,3,1
