parent_smiles,molecule_chembl_id,pref_name,canonical_smiles_examples,n_records,IC50_nM_median,IC50_nM_min,IC50_nM_max,pIC50_median,pIC50_min,pIC50_max,pIC50_std,pchembl_median,assay_type,assay_chembl_id,document_chembl_id,mw_freebase,alogp,hba,hbd,psa,rtb,num_ro5_violations,pIC50_range,activity_class
CC[C@@H](C)[C@H](N)C(=O)N1C[C@H]2C[C@H]2[C@H]1C#N,CHEMBL3799074,,CC[C@@H](C)[C@H](N)C(=O)N1C[C@H]2C[C@H]2[C@H]1C#N.O=C(O)C(F)(F)F,1,4000.0,4000.0,4000.0,5.3979400086720375,5.3979400086720375,5.3979400086720375,0.0,5.4,B,CHEMBL3802984,CHEMBL3797179,221.3,0.73,3.0,1.0,70.12,3.0,0.0,0.0,Low
CC[C@@H](C)[C@H](N)C(=O)N1Cc2ccccc2C1,CHEMBL397070,,CC[C@@H](C)[C@H](N)C(=O)N1Cc2ccccc2C1,1,90000.0,90000.0,90000.0,4.045757490560675,4.045757490560675,4.045757490560675,0.0,4.05,B,CHEMBL901594,CHEMBL1138263,232.33,1.9,2.0,1.0,46.33,3.0,0.0,0.0,Low
CC[C@@H](C)[C@H](N)C(=O)N1Cc2conc2C1,CHEMBL3800380,,CC[C@@H](C)[C@H](N)C(=O)N1Cc2conc2C1.O=C(O)C(F)(F)F,1,56000.0,56000.0,56000.0,4.251811972993799,4.251811972993799,4.251811972993799,0.0,4.25,B,CHEMBL3802984,CHEMBL3797179,223.28,0.89,4.0,1.0,72.36,3.0,0.0,0.0,Low
CC[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL218459,,CC[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,16.0,16.0,16.0,7.795880017344075,7.795880017344075,7.795880017344075,0.0,7.8,B,CHEMBL907105,CHEMBL1137590,357.38,1.49,3.0,2.0,75.43,5.0,0.0,0.0,High
CC[C@@H]1C(=O)NC[C@@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL397242,,CC[C@@H]1C(=O)NC[C@@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,60.3,60.3,60.3,7.219682687859849,7.219682687859849,7.219682687859849,0.0,7.22,B,CHEMBL887398,CHEMBL1144611,371.4,1.74,3.0,2.0,75.43,5.0,0.0,0.0,High
CC[C@@H]1C(=O)NC[C@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL230388,,CC[C@@H]1C(=O)NC[C@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,37.3,37.3,37.3,7.428291168191312,7.428291168191312,7.428291168191312,0.0,7.43,B,CHEMBL887398,CHEMBL1144611,371.4,1.74,3.0,2.0,75.43,5.0,0.0,0.0,High
CC[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](C)C(=O)N1,CHEMBL230601,,CC[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](C)C(=O)N1,1,29.6,29.6,29.6,7.528708288941061,7.528708288941061,7.528708288941061,0.0,7.53,B,CHEMBL887398,CHEMBL1144611,371.4,1.88,3.0,2.0,75.43,5.0,0.0,0.0,High
CC[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N(C)C,CHEMBL260197,,CC[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N(C)C,1,16.0,16.0,16.0,7.795880017344075,7.795880017344075,7.795880017344075,0.0,7.8,B,CHEMBL939125,CHEMBL1143890,292.38,0.35,4.0,1.0,76.44,3.0,0.0,0.0,High
CC[C@@]1(N)CCCN(c2cc3c(c(=O)n(C)c(=O)n3C)n2Cc2cc(F)ccc2C#N)C1,CHEMBL1819091,,CC[C@@]1(N)CCCN(c2cc3c(c(=O)n(C)c(=O)n3C)n2Cc2cc(F)ccc2C#N)C1,1,26.0,26.0,26.0,7.585026652029182,7.585026652029182,7.585026652029182,0.0,7.58,B,CHEMBL1821018,CHEMBL1817578,438.51,1.81,8.0,1.0,101.98,4.0,0.0,0.0,High
CC[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O,CHEMBL560583,,CC[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O.Cl,1,56.0,56.0,56.0,7.251811972993799,7.251811972993799,7.251811972993799,0.0,7.25,B,CHEMBL1061470,CHEMBL1152964,211.29,0.29,4.0,1.0,70.12,1.0,0.0,0.0,High
CC[C@@]12C[C@H]3C[C@@H](C1)C[C@@](NCC(=O)N1CCC[C@H]1C#N)(C3)C2,CHEMBL3084812,,CC[C@@]12C[C@H]3C[C@@H](C1)C[C@@](NCC(=O)N1CCC[C@H]1C#N)(C3)C2,1,7.0,7.0,7.0,8.154901959985743,8.154901959985743,8.154901959985743,0.0,8.15,B,CHEMBL664029,CHEMBL1145816,315.46,2.84,3.0,1.0,56.13,4.0,0.0,0.0,High
CC[C@H](C)[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O,CHEMBL563772,,CC[C@H](C)[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O.Cl,1,53.0,53.0,53.0,7.275724130399211,7.275724130399211,7.275724130399211,0.0,7.28,B,CHEMBL1061470,CHEMBL1152964,239.34,0.93,4.0,1.0,70.12,2.0,0.0,0.0,High
CC[C@H](C)[C@H](N)C(=O)N1CC=CC1,CHEMBL461291,,CC[C@H](C)[C@H](N)C(=O)N1CC=CC1,1,15000.0,15000.0,15000.0,4.823908740944319,4.823908740944319,4.823908740944319,0.0,4.82,B,CHEMBL938686,CHEMBL1154997,182.27,0.76,2.0,1.0,46.33,3.0,0.0,0.0,Low
CC[C@H](C)[C@H](N)C(=O)N1CC=CCC1,CHEMBL452470,,CC[C@H](C)[C@H](N)C(=O)N1CC=CCC1,1,52000.0,52000.0,52000.0,4.2839966563652006,4.2839966563652006,4.2839966563652006,0.0,4.28,B,CHEMBL938686,CHEMBL1154997,196.29,1.15,2.0,1.0,46.33,3.0,0.0,0.0,Low
CC[C@H](C)[C@H](N)C(=O)N1CCC(Cl)C1,CHEMBL460887,,CC[C@H](C)[C@H](N)C(=O)N1CCC(Cl)C1,1,94000.0,94000.0,94000.0,4.026872146400302,4.026872146400302,4.026872146400302,0.0,4.03,B,CHEMBL938686,CHEMBL1154997,218.73,1.2,2.0,1.0,46.33,3.0,0.0,0.0,Low
CC[C@H](C)[C@H](N)C(=O)N1CCC(F)C1,CHEMBL460886,,CC[C@H](C)[C@H](N)C(=O)N1CCC(F)C1,1,3500.0,3500.0,3500.0,5.455931955649724,5.455931955649724,5.455931955649724,0.0,5.46,B,CHEMBL938686,CHEMBL1154997,202.27,0.93,2.0,1.0,46.33,3.0,0.0,0.0,Low
CC[C@H](C)[C@H](N)C(=O)N1CCC(O)C1,CHEMBL503809,,CC[C@H](C)[C@H](N)C(=O)N1CCC(O)C1,1,93000.0,93000.0,93000.0,4.031517051446065,4.031517051446065,4.031517051446065,0.0,4.03,B,CHEMBL938686,CHEMBL1154997,200.28,-0.05,3.0,2.0,66.56,3.0,0.0,0.0,Low
CC[C@H](C)[C@H](N)C(=O)N1CCC1,CHEMBL461496,,CC[C@H](C)[C@H](N)C(=O)N1CCC1,1,50400.0,50400.0,50400.0,4.297569463554475,4.297569463554475,4.297569463554475,0.0,4.3,B,CHEMBL938686,CHEMBL1154997,170.26,0.59,2.0,1.0,46.33,3.0,0.0,0.0,Low
CC[C@H](C)[C@H](N)C(=O)N1CCCC1,CHEMBL503274,,CC[C@H](C)[C@H](N)C(=O)N1CCCC1,1,4000.0,4000.0,4000.0,5.3979400086720375,5.3979400086720375,5.3979400086720375,0.0,5.4,B,CHEMBL666573,CHEMBL1135386,184.28,0.98,2.0,1.0,46.33,3.0,0.0,0.0,Low
CC[C@H](C)[C@H](N)C(=O)N1CCCCC1,CHEMBL83418,,CC[C@H](C)[C@H](N)C(=O)N1CCCCC1,1,67000.0,67000.0,67000.0,4.173925197299174,4.173925197299174,4.173925197299174,0.0,4.17,B,CHEMBL938686,CHEMBL1154997,198.31,1.37,2.0,1.0,46.33,3.0,0.0,0.0,Low
CC[C@H](C)[C@H](N)C(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL461117,,CC[C@H](C)[C@H](N)C(=O)N1C[C@@H](F)C[C@H]1C#N,1,0.6,0.6,0.6,9.221848749616356,9.221848749616356,9.221848749616356,0.0,9.22,B,CHEMBL1021164,CHEMBL1152762,227.28,0.82,3.0,1.0,70.12,3.0,0.0,0.0,High
CC[C@H](C)[C@H](N)C(=O)N1C[C@@H](N=[N+]=[N-])C[C@H]1C#N,CHEMBL471546,,CC[C@H](C)[C@H](N)C(=O)N1C[C@@H](N=[N+]=[N-])C[C@H]1C#N,1,340.0,340.0,340.0,6.468521082957745,6.468521082957745,6.468521082957745,0.0,6.47,B,CHEMBL938686,CHEMBL1154997,250.31,1.16,4.0,1.0,118.88,4.0,0.0,0.0,Moderate
CC[C@H](C)[C@H](N)C(=O)N1Cc2ccc(F)cc2C1,CHEMBL466590,,CC[C@H](C)[C@H](N)C(=O)N1Cc2ccc(F)cc2C1,1,80100.0,80100.0,80100.0,4.096367483915762,4.096367483915762,4.096367483915762,0.0,4.1,B,CHEMBL938682,CHEMBL1154996,250.32,2.04,2.0,1.0,46.33,3.0,0.0,0.0,Low
CC[C@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H](N)C(=O)N1CCC[C@H]1C#N,CHEMBL474002,,CC[C@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,1,31.0,31.0,31.0,7.508638306165727,7.508638306165727,7.508638306165727,0.0,7.51,B,CHEMBL1030770,CHEMBL1153357,427.43,0.9,7.0,1.0,121.14,5.0,0.0,0.0,High
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,CHEMBL221542,BETA-SITOSTEROL,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,1,28840.0,28840.0,28840.0,4.540004743952609,4.540004743952609,4.540004743952609,0.0,4.54,B,CHEMBL3224678,CHEMBL3217554,414.72,8.02,1.0,1.0,20.23,6.0,1.0,0.0,Low
CC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,CHEMBL4086264,,CC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,1,57.0,57.0,57.0,7.2441251443275085,7.2441251443275085,7.2441251443275085,0.0,7.24,B,CHEMBL4021430,CHEMBL4020733,592.62,1.99,6.0,5.0,162.06,14.0,1.0,0.0,High
CCc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)cc(CC)c1C#N,CHEMBL429482,,CCc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)cc(CC)c1C#N,1,4.7,4.7,4.7,8.327902142064282,8.327902142064282,8.327902142064282,0.0,8.33,B,CHEMBL943037,CHEMBL1140588,378.52,2.95,5.0,1.0,93.91,6.0,0.0,0.0,High
CCc1cc(O)cc(C)c1[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,CHEMBL390418,,CCc1cc(O)cc(C)c1[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,1,8.9,8.9,8.9,8.050609993355087,8.050609993355087,8.050609993355087,0.0,8.05,B,CHEMBL892394,CHEMBL1147184,327.43,2.22,4.0,2.0,76.36,3.0,0.0,0.0,High
CCc1ccc(CN2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2=O)cc1,CHEMBL1779698,,CCc1ccc(CN2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2=O)cc1,1,38.9,38.9,38.9,7.410050398674292,7.410050398674292,7.410050398674292,0.0,7.41,B,CHEMBL1780909,CHEMBL1777686,433.47,2.8,3.0,1.0,66.64,7.0,0.0,0.0,High
CCc1cccc(CC)c1N1C(=O)c2ccc(O)cc2C1=O,CHEMBL88953,,CCc1cccc(CC)c1N1C(=O)c2ccc(O)cc2C1=O,1,43300.0,43300.0,43300.0,4.363512103646634,4.363512103646634,4.363512103646634,0.0,4.36,B,CHEMBL666618,CHEMBL1131945,295.34,3.32,3.0,1.0,57.61,3.0,0.0,0.0,Low
CCc1cccc(CC)c1N1C(=O)c2cccc(O)c2C1=O,CHEMBL153096,,CCc1cccc(CC)c1N1C(=O)c2cccc(O)c2C1=O,1,43300.0,43300.0,43300.0,4.363512103646634,4.363512103646634,4.363512103646634,0.0,4.36,B,CHEMBL666618,CHEMBL1131945,295.34,3.32,3.0,1.0,57.61,3.0,0.0,0.0,Low
CCc1cccc([C@H]2CN3CCc4cc(OC)c(OC)cc4[C@@H]3CC2N)c1,CHEMBL591982,,CCc1cccc([C@H]2CN3CCc4cc(OC)c(OC)cc4[C@@H]3CC2N)c1,1,61.0,61.0,61.0,7.214670164989233,7.214670164989233,7.214670164989233,0.0,7.21,B,CHEMBL1071791,CHEMBL1158520,366.51,3.68,4.0,1.0,47.72,4.0,0.0,0.0,High
CCc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,CHEMBL1650410,,CCc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,1,17.0,17.0,17.0,7.769551078621726,7.769551078621726,7.769551078621726,0.0,7.77,B,CHEMBL1664314,CHEMBL1649419,337.43,1.65,6.0,1.0,87.94,4.0,0.0,0.0,High
CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1C(=O)O,CHEMBL3216719,,CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1C(=O)O.Cl.Cl,1,5.7,5.7,5.7,8.244125144327509,8.244125144327509,8.244125144327509,0.0,8.24,B,CHEMBL1680829,CHEMBL1671814,340.47,4.36,3.0,2.0,76.21,5.0,0.0,0.0,High
CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1CC(=O)O,CHEMBL1672127,,CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1CC(=O)O.O,1,5.3,5.3,5.3,8.275724130399212,8.275724130399212,8.275724130399212,0.0,8.28,B,CHEMBL1680829,CHEMBL1671814,354.49,4.29,3.0,2.0,76.21,6.0,0.0,0.0,High
CCc1nc2ccc(-c3ccccc3Cl)c(CN)c2n1C,CHEMBL263139,,CCc1nc2ccc(-c3ccccc3Cl)c(CN)c2n1C,1,97.0,97.0,97.0,7.013228265733755,7.013228265733755,7.013228265733755,0.0,7.01,B,CHEMBL951312,CHEMBL1143921,299.81,3.91,3.0,1.0,43.84,3.0,0.0,0.0,High
CCc1nnc2ccc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)nn12,CHEMBL390080,,CCc1nnc2ccc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)nn12.O=C(O)C(F)(F)F,1,6.0,6.0,6.0,8.221848749616356,8.221848749616356,8.221848749616356,0.0,8.22,B,CHEMBL888507,CHEMBL1145410,376.39,2.43,6.0,1.0,72.34,3.0,0.0,0.0,High
CCc1nnc2n1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2,CHEMBL233685,,CCc1nnc2n1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2,1,37.0,37.0,37.0,7.431798275933005,7.431798275933005,7.431798275933005,0.0,7.43,B,CHEMBL893277,CHEMBL1148001,367.38,1.56,5.0,1.0,77.04,5.0,0.0,0.0,High
CCc1nnc2n1CCN(C(=O)C[C@H](N)Cc1ccc(F)c(F)c1)C2,CHEMBL537844,,CCc1nnc2n1CCN(C(=O)C[C@H](N)Cc1ccc(F)c(F)c1)C2.Cl,1,231.0,231.0,231.0,6.636388020107855,6.636388020107855,6.636388020107855,0.0,6.64,B,CHEMBL829504,CHEMBL1141929,349.39,1.42,5.0,1.0,77.04,5.0,0.0,0.0,Moderate
CCc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@@H]1CC2,CHEMBL3425749,,CCc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@@H]1CC2,1,85.0,85.0,85.0,7.070581074285707,7.070581074285707,7.070581074285707,0.0,7.07,B,CHEMBL3429510,CHEMBL3425472,421.47,2.55,5.0,1.0,77.04,5.0,0.0,0.0,High
CCc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@H]1CC2,CHEMBL3425750,,CCc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@H]1CC2,1,108.0,108.0,108.0,6.96657624451305,6.96657624451305,6.96657624451305,0.0,6.97,B,CHEMBL3429510,CHEMBL3425472,421.47,2.55,5.0,1.0,77.04,5.0,0.0,0.0,Moderate
CCn1c(=O)c(C(C)(NN)Nc2ccc(C)cc2)c(O)c2ccccc21,CHEMBL3310987,,CCn1c(=O)c(C(C)(NN)Nc2ccc(C)cc2)c(O)c2ccccc21,1,2950.0,2950.0,2950.0,5.530177984021837,5.530177984021837,5.530177984021837,0.0,5.53,B,CHEMBL3373767,CHEMBL3352297,352.44,2.78,6.0,4.0,92.31,5.0,0.0,0.0,Low
CCn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccccc21,CHEMBL2147184,,CCn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccccc21.Cl,1,400.0,400.0,400.0,6.3979400086720375,6.3979400086720375,6.3979400086720375,0.0,6.4,B,CHEMBL2149434,CHEMBL2146411,435.96,4.0,6.0,1.0,69.08,4.0,0.0,0.0,Moderate
CCn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,CHEMBL1650437,,CCn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,1,68.0,68.0,68.0,7.167491087293763,7.167491087293763,7.167491087293763,0.0,7.17,B,CHEMBL1664314,CHEMBL1649419,353.43,0.88,7.0,1.0,97.05,4.0,0.0,0.0,High
CCn1c(=O)cc(NCCN)n(Cc2ccccc2C#N)c1=O,CHEMBL1650446,,CCn1c(=O)cc(NCCN)n(Cc2ccccc2C#N)c1=O,1,17000.0,17000.0,17000.0,4.769551078621726,4.769551078621726,4.769551078621726,0.0,4.77,B,CHEMBL1664314,CHEMBL1649419,313.36,0.32,7.0,2.0,105.84,6.0,0.0,0.0,Low
CCn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@@](C)(N)C1)n2Cc1cc(F)ccc1C#N,CHEMBL1288288,,CCn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@@](C)(N)C1)n2Cc1cc(F)ccc1C#N.Cl,1,12.0,12.0,12.0,7.920818753952375,7.920818753952375,7.920818753952375,0.0,7.92,B,CHEMBL1291739,CHEMBL1287796,438.51,1.9,8.0,1.0,101.98,4.0,0.0,0.0,High
CCn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,CHEMBL251405,,CCn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,1,180.0,180.0,180.0,6.7447274948966935,6.7447274948966935,6.7447274948966935,0.0,6.75,B,CHEMBL924146,CHEMBL1140494,416.39,3.04,4.0,1.0,64.15,5.0,0.0,0.0,Moderate
CCn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,CHEMBL398492,,CCn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,1,230.0,230.0,230.0,6.638272163982407,6.638272163982407,6.638272163982407,0.0,6.64,B,CHEMBL924146,CHEMBL1140494,416.39,3.04,4.0,1.0,64.15,5.0,0.0,0.0,Moderate
CCn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,CHEMBL1812733,,CCn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,1,8300.0,8300.0,8300.0,5.080921907623926,5.080921907623926,5.080921907623926,0.0,5.08,B,CHEMBL1816172,CHEMBL1811887,312.8,3.8,3.0,1.0,48.02,3.0,0.0,0.0,Low
CCn1cc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc1=O,CHEMBL206792,,CCn1cc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc1=O.O=C(O)C(F)(F)F,1,74.0,74.0,74.0,7.130768280269024,7.130768280269024,7.130768280269024,0.0,7.13,B,CHEMBL867703,CHEMBL1138985,371.46,2.54,4.0,1.0,68.33,5.0,0.0,0.0,High
CCn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c21,CHEMBL257308,,CCn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c21,1,66.0,66.0,66.0,7.180456064458131,7.180456064458131,7.180456064458131,0.0,7.18,B,CHEMBL951312,CHEMBL1143921,320.22,4.49,3.0,1.0,43.84,3.0,0.0,0.0,High
CN(C(=O)C(C)(C)C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683101,,CN(C(=O)C(C)(C)C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,1,110.0,110.0,110.0,6.958607314841775,6.958607314841775,6.958607314841775,0.0,6.96,B,CHEMBL1687449,CHEMBL1681733,352.47,3.9,2.0,1.0,46.33,4.0,0.0,0.0,Moderate
CN(C(=O)CCC(=O)O)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683103,,CN(C(=O)CCC(=O)O)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,1,140.0,140.0,140.0,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.85,B,CHEMBL1687449,CHEMBL1681733,368.42,2.72,3.0,2.0,83.63,7.0,0.0,0.0,Moderate
CN(C(=O)CCN)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683102,,CN(C(=O)CCN)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,1,730.0,730.0,730.0,6.136677139879544,6.136677139879544,6.136677139879544,0.0,6.14,B,CHEMBL1687449,CHEMBL1681733,339.43,2.2,3.0,2.0,72.35,6.0,0.0,0.0,Moderate
CN(C(=O)c1c[nH]c2ccccc12)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683107,,CN(C(=O)c1c[nH]c2ccccc12)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,1,110.0,110.0,110.0,6.958607314841775,6.958607314841775,6.958607314841775,0.0,6.96,B,CHEMBL1687449,CHEMBL1681733,411.5,4.65,2.0,2.0,62.12,5.0,0.0,0.0,Moderate
CN(C(=O)c1cccnc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683104,,CN(C(=O)c1cccnc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,1,140.0,140.0,140.0,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.85,B,CHEMBL1687449,CHEMBL1681733,373.45,3.56,3.0,1.0,59.22,5.0,0.0,0.0,Moderate
CN(C(=O)c1ccno1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683106,,CN(C(=O)c1ccno1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,1,120.0,120.0,120.0,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.92,B,CHEMBL1687449,CHEMBL1681733,363.41,3.15,4.0,1.0,72.36,5.0,0.0,0.0,Moderate
CN(C(=O)c1csnn1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683105,,CN(C(=O)c1csnn1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,1,120.0,120.0,120.0,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.92,B,CHEMBL1687449,CHEMBL1681733,380.46,3.02,5.0,1.0,72.11,5.0,0.0,0.0,Moderate
CN(C)C(=N)NC(=N)N,CHEMBL1431,METFORMIN,CN(C)C(=N)NC(=N)N,1,29000.0,29000.0,29000.0,4.537602002101044,4.537602002101044,4.537602002101044,0.0,4.54,B,CHEMBL927861,CHEMBL1140811,129.17,-1.03,2.0,4.0,88.99,0.0,0.0,0.0,Low
CN(C)C(=O)C1SCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL1683480,,CN(C)C(=O)C1SCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,1,1700.0,1700.0,1700.0,5.769551078621726,5.769551078621726,5.769551078621726,0.0,5.77,B,CHEMBL1686243,CHEMBL1681678,375.42,1.35,4.0,1.0,66.64,5.0,0.0,0.0,Low
CN(C)C(=O)CC[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,CHEMBL232311,,CN(C)C(=O)CC[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,1,2.4,2.4,2.4,8.619788758288394,8.619788758288394,8.619788758288394,0.0,8.62,B,CHEMBL892415,CHEMBL1147187,292.38,0.35,4.0,1.0,76.44,4.0,0.0,0.0,High
CN(C)C(=O)C[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,CHEMBL391558,,CN(C)C(=O)C[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,1,4.5,4.5,4.5,8.346787486224656,8.346787486224656,8.346787486224656,0.0,8.35,B,CHEMBL892415,CHEMBL1147187,278.36,-0.04,4.0,1.0,76.44,3.0,0.0,0.0,High
CN(C)C(=O)Cn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@@](C)(N)C1)n2Cc1cc(F)ccc1Cl,CHEMBL1288289,,CN(C)C(=O)Cn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@@](C)(N)C1)n2Cc1cc(F)ccc1Cl.Cl,1,13.0,13.0,13.0,7.886056647693163,7.886056647693163,7.886056647693163,0.0,7.89,B,CHEMBL1291739,CHEMBL1287796,504.99,1.75,8.0,1.0,98.5,5.0,1.0,0.0,High
CN(C)C(=O)N1C[C@@H]2C[C@@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@@H]2C1,CHEMBL1083588,,CN(C)C(=O)N1C[C@@H]2C[C@@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@@H]2C1,1,13.0,13.0,13.0,7.886056647693163,7.886056647693163,7.886056647693163,0.0,7.89,B,CHEMBL1120109,CHEMBL1158614,347.46,0.87,4.0,1.0,79.68,3.0,0.0,0.0,High
